id:ID,name,type,:LABEL
entity:cc0b40b6d6357bcb9a55,sinh học và công nghệ sinh học,SCIENCE,Entity
entity:ff9817294d072f7f1e20,khoa học cơ bản và công nghệ ứng dụng,SCIENCE,Entity
entity:4c3f0789ef37be8c77a2,chống phổ biến vũ khí hủy diệt hàng loạt,MISSION,Entity
entity:010d0b4803c0294ef750,an ninh nội địa,CONCEPT,Entity
entity:38f7e41f6ddd4d093004,siêu máy tính mạnh nhất thế giới,TECHNOLOGY,Entity
entity:dd519b8516cf7165b44e,Phòng thí nghiệm Quốc gia Los Alamos,ORGANIZATION,Entity
entity:f19fdc7fee8bf72a5ff3,Los Alamos,LOCATION,Entity
entity:51854ea05b26a47d0e05,vũ khí hủy diệt hàng loạt,CONCEPT,Entity
entity:4a334c73e61efde937e2,an ninh quốc gia Hoa Kỳ,CONCEPT,Entity
entity:88a27c2243b4daf99707,cuộc tấn công khủng bố,EVENT,Entity
entity:07efbcfeb75d5601ad9a,Hệ thống Viện Đại học California State (CSU),ORGANIZATION,Entity
entity:edfd3d1945a03293d35c,Đại học Tiểu bang Humboldt,ORGANIZATION,Entity
entity:9908f54eb9219d73d297,Đại học Tiểu bang Chico,ORGANIZATION,Entity
entity:93cc42dbbf5c633ae6d3,Đại học Tiểu bang Sonoma,ORGANIZATION,Entity
entity:395f78019ca4b0454c2b,Đại học Tiểu bang Sacramento,ORGANIZATION,Entity
entity:5fb499bab72c5a26815b,Đại học Tiểu bang California tại Quần đảo Eo biển,ORGANIZATION,Entity
entity:23718616ab4886af9864,Đại học Tiểu bang California tại Bakersfield,ORGANIZATION,Entity
entity:93f7c6e82337ebde653e,Đại học Tiểu bang California tại Dominguez Hills,ORGANIZATION,Entity
entity:ffb762c431a28650a6f9,Đại học Tiểu bang California tại Fresno,ORGANIZATION,Entity
entity:1182891046cd4062832a,Đại học Tiểu bang California tại Fullerton,ORGANIZATION,Entity
entity:f1e233c15b3bebd90f7b,Đại học Tiểu bang California tại Long Beach,ORGANIZATION,Entity
entity:441f0f84f2a4fb30763c,Học viện Hàng hải California,ORGANIZATION,Entity
entity:4689f694501b7ec71390,Đại học Tiểu bang California tại Northridge,ORGANIZATION,Entity
entity:69196bca52d5d10e3607,Đại học Bách khoa Tiểu bang California tại Pomona,ORGANIZATION,Entity
entity:fda069357e10d11bd28a,Đại học Tiểu bang San Jose,ORGANIZATION,Entity
entity:5caf3bc70cda4596790f,Đại học Bách khoa Tiểu bang California tại San Luis Obispo,ORGANIZATION,Entity
entity:65d0ccd7d1015ce5a2fe,Đại học Tiểu bang California tại San Marcos,ORGANIZATION,Entity
entity:07b149f97dad670ed6b0,Đại học Tiểu bang California tại Stanislaus,ORGANIZATION,Entity
entity:4f4475ad29d828837458,400.000 sinh viên,CONCEPT,Entity
entity:273de57ff46250f0b0d2,học sinh trung học phổ thông,CONCEPT,Entity
entity:21cae155869c895240be,CSU,ORGANIZATION,Entity
entity:e6322d447ea3b09e1609,CSU-Long Beach,ORGANIZATION,Entity
entity:1321dc78995b1d5d25a1,CSU-Fresno,ORGANIZATION,Entity
entity:0e6f2457057d1de62d89,Sơ đồ Kerr,EVENT,Entity
entity:76a3ebd9068a4fca1a3f,tháng 10 năm 2007,DATE,Entity
entity:36e7ab4a2677b134ef56,học vị tiến sĩ (Ph.D.),CONCEPT,Entity
entity:b95b22083924ff2a90a7,Kevin Star,PERSON,Entity
entity:024b482a9f8dfcee4f61,Hệ thống Trường Đại học Cộng đồng California (California Community Colleges System - CCCS),ORGANIZATION,Entity
entity:3eab019b9919aa1dba05,Viện Đại học Stanford,ORGANIZATION,Entity
entity:7cb65e110841a94005d0,Viện Đại học Nam California,ORGANIZATION,Entity
entity:95ffb300836e580a4802,USC,ORGANIZATION,Entity
entity:5ad621dc89536e7d2b41,Viện Đại học Santa Clara,ORGANIZATION,Entity
entity:3c59097068fcf1872206,SCU,ORGANIZATION,Entity
entity:fa6b922e1fb4fe788354,Viện Đại học Claremont,ORGANIZATION,Entity
entity:1f17f3857ced4ec46fc1,Viện Công nghệ California,ORGANIZATION,Entity
entity:e9246036975585bb7b41,Caltech,ORGANIZATION,Entity
entity:c138e1542aeb40f8b840,Phòng Thí nghiệm Sức đẩy Phản lực,ORGANIZATION,Entity
entity:d7724a2c269e176b9441,NASA,ORGANIZATION,Entity
entity:761bb44204857eb5ff9a,chương trình dạy nghề,CONCEPT,Entity
entity:755daeb199218ca77e18,bằng cao đẳng,CONCEPT,Entity
entity:50286a3dad039c1a8522,associate's degree,CONCEPT,Entity
entity:06e0acfbc70fc0606054,đại hội ca đoàn lớn,EVENT,Entity
entity:c1733a25d15c1387bf5e,Học viện Nghệ thuật California (CalArts),ORGANIZATION,Entity
entity:42156e5704e9c279fd7b,Thư viện Đại học California,ORGANIZATION,Entity
entity:c9c471efbee0de3ca173,Tây Hoa Kỳ,LOCATION,Entity
entity:d7042d1c7315d1f9446c,Vương quốc Thụy Điển,LOCATION,Entity
entity:7fc970137e0e3cdbf4e8,Stockholm,LOCATION,Entity
entity:f4c6789d6c286152c10b,Liên minh châu Âu,ORGANIZATION,Entity
entity:2cd4713477affe2b4ac0,tiếng Thụy Điển thống nhất,CONCEPT,Entity
entity:4cab9d79712751d7767c,Tiếng Sami,CONCEPT,Entity
entity:34b7fbef5eb2425bf8ab,Tiếng Digan,CONCEPT,Entity
entity:0f9397d348178b3dbd63,Tiếng Yiddish,CONCEPT,Entity
entity:0107f0b00f1f7bae6006,Carl XVI Gustaf,PERSON,Entity
entity:245ec7a1b91da9f00938,Andreas Norlén,PERSON,Entity
entity:af5bd019c5338cd3f9ba,Ulf Kristersson,PERSON,Entity
entity:3a63f433923c0be6b2cf,Riksdag,ORGANIZATION,Entity
entity:ff754398945f863f25b6,Liên minh Kalmar,EVENT,Entity
entity:3799084cfb10ad6c5976,1397-1523,DATE,Entity
entity:1d91b98b35965d3f7c80,Liên minh Thụy Điển và Na Uy,EVENT,Entity
entity:f3e0b23f81070538fff4,4 tháng 11 năm 1814,DATE,Entity
entity:1c2f601f53a56f4d77d7,tháng 8 năm 1905,DATE,Entity
entity:31daf3e23d22ca578e69,ngày 1 tháng 11 năm 1995,DATE,Entity
entity:cd0e7bfa2f8d27f04432,Krona,CONCEPT,Entity
entity:5982e5e396cd6afbd014,SEK,CONCEPT,Entity
entity:0e1b4e9344f047f88720,CET,CONCEPT,Entity
entity:cfee87ab58454074d39f,châu Âu,LOCATION,Entity
entity:cc16c52b7be4e125f16d,Đan Mạch,LOCATION,Entity
entity:cf1d7fb3c05479234053,cầu Öresund,ARTIFICIAL,Entity
entity:a1042785d21d1f411b32,Biển Baltic,NATURE,Entity
entity:a687cf218033ca63be73,biển Kattegatt,NATURE,Entity
entity:b7c040f6d2b8636bdab2,För Sverige - i tiden,CONCEPT,Entity
entity:59a43e253b3bd6e9297b,Göteborg,LOCATION,Entity
entity:2c4a0bfba6fee9187ce5,Malmö,LOCATION,Entity
entity:a600c0d237d3b218f129,chính thể quân chủ lập hiến,CONCEPT,Entity
entity:0fc33687fc4a17866f57,kết cấu đô thị,CONCEPT,Entity
entity:5ad84912455788e28359,Bắc Thuỵ Điển,LOCATION,Entity
entity:f741c28e676832634163,Quốc hội (Riksdag),ORGANIZATION,Entity
entity:7df67c808e65b397a3fd,Thủ tướng Chính phủ,PERSON,Entity
entity:98dfc44696b21a3e2d82,đại dịch Cái Chết Đen,EVENT,Entity
entity:572f9f1613b2c417480f,Liên minh Hanse,ORGANIZATION,Entity
entity:84363ee2dd7ed6352735,năm 1397,DATE,Entity
entity:389d499ccf0870930391,năm 1523,DATE,Entity
entity:7416f004f9476b0b92c9,thế kỷ XIV,DATE,Entity
entity:6fc1e550a71dbf82d0a5,các nước láng giềng Scandinavia,LOCATION,Entity
entity:0cc3d491b00c40d1220a,Chiến tranh Ba mươi năm,EVENT,Entity
entity:2d758fad568a682a9be9,Hoàng gia Thụy Điển,ORGANIZATION,Entity
entity:623ade60056a729666af,Đế quốc Nga,ORGANIZATION,Entity
entity:ca676802c2d2266f85e7,năm 1809,DATE,Entity
entity:5dc050a8203ec9abdc16,Chiến tranh Lạnh,EVENT,Entity
entity:f15dbe772cb22342afd7,năm học 2008-2009,DATE,Entity
entity:71ccdd69fdfe2a9f7151,NATO,ORGANIZATION,Entity
entity:441820bb1d7a2df22d29,Khu vực đồng euro,CONCEPT,Entity
entity:7afb7973a493c3e52cf2,cuộc trưng cầu dân ý,EVENT,Entity
entity:ee73d9f5921ebe06b7f5,Liên Hợp Quốc,ORGANIZATION,Entity
entity:887c1ee36c3e53deac71,Hội đồng Bắc Âu,ORGANIZATION,Entity
entity:7810cedf3db04995bef4,Tổ chức Thương mại Thế giới (WTO),ORGANIZATION,Entity
entity:6b9984fe81a1d23b6717,Tổ chức Hợp tác và Phát triển Kinh tế (OECD),ORGANIZATION,Entity
entity:6a1d677a0692c87f82e8,mô hình Bắc Âu,CONCEPT,Entity
entity:dbb72510f641fdc05951,Sweden,KEYWORD,Entity
entity:ef07058a3d3aa163aa76,瑞典,KEYWORD,Entity
entity:0184717426df19204d13,tiếng Hà Lan,CONCEPT,Entity
entity:802a9bfccbc33ad5e2bd,tiếng Anh hiện đại thời kì đầu,CONCEPT,Entity
entity:68e85c165a0dca31f2bb,Swedeland,KEYWORD,Entity
entity:1f7a9eebb1b751d14885,Swēoþēod,KEYWORD,Entity
entity:bf403e5d85ac4976b464,dân Swedes,CONCEPT,Entity
entity:10ce8274c5f3912cc715,Old Norse,CONCEPT,Entity
entity:f730a2c935878894cfca,Svíþjóð,KEYWORD,Entity
entity:721fcbb91307bc859ff7,Latin,CONCEPT,Entity
entity:32d7be1cedeb7723365b,Suetidi,KEYWORD,Entity
entity:1c3df67919dcd4da3f5e,Sweon/Sweonas,KEYWORD,Entity
entity:3c1d3f22f56f8cd99827,Sviar,KEYWORD,Entity
entity:66ff9fc1a9d7e8cfd4c8,Suiones,KEYWORD,Entity
entity:3c6c5b74c90d1f4d887f,người gốc Thụy Điển,PERSON,Entity
entity:e57b5ae7c5624b634683,Sverige,KEYWORD,Entity
entity:ce23f290a6e47efb58b3,tiếng Đan Mạch,CONCEPT,Entity
entity:9c9fbcd85de9d5130d95,tiếng Na Uy,CONCEPT,Entity
entity:d172d7c0b0a1c5f6ffae,tiếng Faroese,CONCEPT,Entity
entity:b6e4ca707cc7a7a50d0c,Svøríki,KEYWORD,Entity
entity:bcf8d92eb73d9f92e66c,tiếng Iceland,CONCEPT,Entity
entity:1ecb10fdc63513aa3c92,ngôn ngữ Finnic,CONCEPT,Entity
entity:ad8f30f8d864be98fd92,tiếng Phần Lan,CONCEPT,Entity
entity:b9fd03a3c40d81c47f7e,Ruotsi,KEYWORD,Entity
entity:c2d5c2c635699cb6e6de,tiếng Estonia,CONCEPT,Entity
entity:75c1dfbe8b7433ad4dc0,Rootsi,KEYWORD,Entity
entity:bf2e21f9c10dcea81a3f,Roslagen,LOCATION,Entity
entity:8095c59cbbe6923174d3,Uppland,LOCATION,Entity
entity:7281adb3f8b20ec1ee82,Rus,PERSON,Entity
entity:9aaa2d09d660cbdbef4c,Russia,LOCATION,Entity
entity:97ee964a4d6cf282ad8c,cuối thời kỳ băng hà,EVENT,Entity
entity:ce157c8ad6a600197ce9,12.000 TCN,DATE,Entity
entity:73300c9cdbfe2728b0c6,Scania,LOCATION,Entity
entity:4b60f09858adc20b5558,13.000 năm trước đây,DATE,Entity
entity:c35236e67ad01026de83,5.000 năm TCN,DATE,Entity
entity:06389311026765f5e77d,năm 400,DATE,Entity
entity:700a09d1d853c4050d56,Đế quốc La Mã,ORGANIZATION,Entity
entity:f4daf822b286af975940,năm 79,DATE,Entity
entity:6d6ccada38fed03af6b9,Naturalis Historiae,WORK,Entity
entity:6f69b234886742682d2c,Gaius Plinius Secundus,PERSON,Entity
entity:dc906e060d6649a75469,De Origine et situ Germanorum,WORK,Entity
entity:231155a7ed9024e81f2e,Gaius Cornelius Tacitus,PERSON,Entity
entity:2f7d132bd9186905ee98,La Mã,ORGANIZATION,Entity
entity:eebc784dd3fd7cb6ed23,vương quốc,CONCEPT,Entity
entity:62f8d697475e21c41215,thời kỳ Trung Cổ,DATE,Entity
entity:460693086d356b166e80,năm 1000,DATE,Entity
entity:f0ac72a5d9cf8d2b011a,năm 1300,DATE,Entity
entity:f1d358039d25fd75498e,Công giáo,CONCEPT,Entity
entity:37ff793fcf26929b6bc4,Götaland,LOCATION,Entity
entity:d9b46353ceb826a12340,Svealand,LOCATION,Entity
entity:a6a739b51133595ffdc3,Birger Jarl,PERSON,Entity
entity:42c31955d62b9cf468d0,Erik Eriksson,PERSON,Entity
entity:55dd6e3d3240960bc0dd,năm 1388,DATE,Entity
entity:30162350dbcfd1039cbf,Margarethe I,PERSON,Entity
entity:9d1e5306d602dcac8ee0,Erik của Pommern,PERSON,Entity
entity:5611f9a90906e51511cb,Năm 1611,DATE,Entity
entity:9d44a70fd60e9e72fcac,Gustav II Adolf,PERSON,Entity
entity:ad2612c69d5bc2a32122,Năm 1700,DATE,Entity
entity:f99277fc32bceb05b59e,Đại chiến Bắc Âu,EVENT,Entity
entity:f04fe4cce5ee19e14050,1700-1721,DATE,Entity
entity:a1d301d99aac49c7425b,Karl XIV Johan,PERSON,Entity
entity:5de91cfc2032637d51e0,Năm 1709,DATE,Entity
entity:03bb3d6d67424d20c457,Pyotr Đại Đế,PERSON,Entity
entity:15016dc65376fb69730f,trận Poltava,EVENT,Entity
entity:8b6ccaf85bd3c803db65,Vương quốc Phổ,ORGANIZATION,Entity
entity:c72134d2332a532f58f8,quân Thuỵ Điển,ORGANIZATION,Entity
entity:8822e777b940ca01d738,chính phủ Thuỵ Điển,ORGANIZATION,Entity
entity:6cba36cf49cec5bd5e07,thập niên 1740,DATE,Entity
entity:03393f28159b72b6551b,quân Nga,ORGANIZATION,Entity
entity:03475c5b560356e4158e,Chiến tranh Bảy năm,EVENT,Entity
entity:291cd367ee09ca17fc97,liên quân Áo - Pháp - Nga,ORGANIZATION,Entity
entity:c3189be463207cfa4ef7,nước Phổ,LOCATION,Entity
entity:7a79e5cf244839cc6ce4,tỉnh Pomerania,LOCATION,Entity
entity:0eae0bb7f3db9c869c28,Friedrich II Đại Đế,PERSON,Entity
entity:31940117c0f7471d6194,Phổ,LOCATION,Entity
entity:9e1aab75fb0e9c785ceb,cuộc chiến chống Nga (1788-1790),EVENT,Entity
entity:5f66da4d0f0ff237bafc,Hoàng đế Napoléon,PERSON,Entity
entity:57c32eb1056bebc0f4ea,Aleksandr I,PERSON,Entity
entity:31ea8c558753c448bf4a,liên quân chống Pháp,EVENT,Entity
entity:8d53ad2f476e0db8a805,trận Leipzig,EVENT,Entity
entity:965562dd6ef3faa2edd3,1813,DATE,Entity
entity:6e80d1eab2c7202c3d84,vua Karl XIV Johan,PERSON,Entity
entity:d02755c57b3e83c7c487,Hiệp ước Kiel,EVENT,Entity
entity:85e956b53d8f1a9a48e6,1814,DATE,Entity
entity:4ace6d56f03871fadc1f,Vorpommern,LOCATION,Entity
entity:c8d3bf73f03c552d9759,liên minh Thuỵ Điển - Na Uy,EVENT,Entity
entity:5548f65a8c2d337bfc0d,chính sách hòa bình,CONCEPT,Entity
entity:7c3f288fd6b2d6f033cb,nền trung lập của Thuỵ Điển,CONCEPT,Entity
entity:52f6d27ec0c36c8c68b3,200 năm hòa bình,CONCEPT,Entity
entity:a0438b952d9d01a6367d,cuộc chiến tranh cuối cùng,EVENT,Entity
entity:07cd0e2dceca80c1c231,nền trung lập,CONCEPT,Entity
entity:6ad28000084c9cb6933b,200 năm hòa bình,DATE,Entity
entity:1a9406b1d6bb4277f5a9,cuộc di dân lớn,EVENT,Entity
entity:1057a8d76db83c11f3ed,Cách mạng công nghiệp,EVENT,Entity
entity:d3dcd404188a7cc8fbfb,công đoàn xã hội chủ nghĩa,ORGANIZATION,Entity
entity:874565ecbcd4bd06ea58,khoảng năm 1910,DATE,Entity
entity:3ccdcac8a007b4f9155f,năm 1917,DATE,Entity
entity:ef40e608023d75e76154,Chiến tranh thế giới thứ hai,EVENT,Entity
entity:bdf62df961e5e46b512f,chế độ nghị viện,CONCEPT,Entity
entity:c607a4147fc6314e74b6,dân chủ,CONCEPT,Entity
entity:3935f69313d989bd295c,đầu thập niên 1970,DATE,Entity
entity:22cbfc149752c322cd2e,Ngày 19 tháng 12 năm 1946,DATE,Entity
entity:0954fe9e9b61cc441c19,ngày 27 tháng 3 năm 1959,DATE,Entity
entity:1b93e54ba1a1e3674a43,Hiệp hội mậu dịch tự do châu Âu (EFTA),ORGANIZATION,Entity
entity:0c12de277c15d65f1a5f,vua Gustavus V,PERSON,Entity
entity:10b4ae9dab61f6c2769f,1907-1950,DATE,Entity
entity:9e7f494bcd42a025116a,Thủ tướng Per Albin Hasson,PERSON,Entity
entity:0d0edb8dcfaba0764a62,1932-1946,DATE,Entity
entity:57dd5a3c945cdcf49799,Thủ tướng Tage Erlander,PERSON,Entity
entity:6968b1b8a7ed7cd600c9,1946-1969,DATE,Entity
entity:53dfa2171e18914cbf64,mô hình Thuỵ Điển,CONCEPT,Entity
entity:6827b1212e9390241a50,Thủ tướng Olof Palme,PERSON,Entity
entity:882d22f96e03c1399dd7,1969-1979,DATE,Entity
entity:baeae2387abb44ae8b74,cuộc khủng hoảng kinh tế - xã hội,EVENT,Entity
entity:445ad2c254cd752d61bd,cuối năm 1976,DATE,Entity
entity:c224a798633da23699f9,phe bảo thủ,ORGANIZATION,Entity
entity:f6b5974991d542a8d42a,những năm 1980,DATE,Entity
entity:f6c140da2ad13b126b8d,kinh tế tập thể,CONCEPT,Entity
entity:bb798a1a94899da6ac8d,Olof Palme,PERSON,Entity
entity:5ae43140c4bc37eae76f,Ingvar Carlsson,PERSON,Entity
entity:ec1206e7ec6c97e03ca9,Năm 1991,DATE,Entity
entity:02de7704309cb1e20109,Carl Bildt,PERSON,Entity
entity:f9866d478d6361090fa8,tháng 10 năm 1994,DATE,Entity
entity:615489484ce3cafd459e,1993 - 1995,DATE,Entity
entity:363d3ed52b615917c94d,tháng 1 năm 2013,DATE,Entity
entity:1b528869ce1022fdc7c6,15% dân số Thụy Điển sinh ra ở nước ngoài,CONCEPT,Entity
entity:ce1f930fffbefed38177,cuộc bạo loạn tại Stockholm năm 2013,EVENT,Entity
entity:160f8a30cfe680068704,người nhập cư Bồ Đào Nha già,PERSON,Entity
entity:e97fe9eb53b034e921ef,Đảng Công nhân Dân chủ Xã hội Thụy Điển,ORGANIZATION,Entity
entity:b010f0b57506260694a4,phe đối lập cánh tả,ORGANIZATION,Entity
entity:c961bffc2419b76f0329,cuộc khủng hoảng di cư châu Âu năm 2015,EVENT,Entity
entity:af9a158c0a102a00e627,Văn kiện Chính phủ năm 1974,WORK,Entity
entity:4124b444d2f3efc107dd,vua Tống,PERSON,Entity
entity:1be15a2db66e4ad48429,Hội đồng Thông tin thường kỳ,ORGANIZATION,Entity
entity:3ab00e9807f5156632ab,Hội đồng Tư vấn Ngoại giao,ORGANIZATION,Entity
entity:b335ce48ed6f2b991639,Utrikesnämnden,ORGANIZATION,Entity
entity:0a237ca59f674a82e86f,đại sứ nước ngoài,PERSON,Entity
entity:5e415f23dda1548867e8,gia đình hoàng gia,ORGANIZATION,Entity
entity:6aaf1cdca749e675d3e6,Vua,PERSON,Entity
entity:ee0e0210f53b20bf5b74,Chủ tịch Chính phủ,PERSON,Entity
entity:8b4bd9e3e495f66e5dc2,các cơ quan chính phủ tại Thụy Điển,ORGANIZATION,Entity
entity:39d55fc6c11d80943bae,các bộ trưởng,PERSON,Entity
entity:224604ba236dcafe44e4,bốn năm một lần,DATE,Entity
entity:5e8c9e88951776bc57d4,ngày chủ nhật thứ hai của tháng chín,DATE,Entity
entity:557e44b8c41287f0949b,Chủ tịch Riksdag,PERSON,Entity
entity:08c41befaf207decd958,Cơ quan tư pháp,ORGANIZATION,Entity
entity:c03cdc26ff0a3483e2af,Hội đồng Pháp luật,ORGANIZATION,Entity
entity:0f454c4f5a1caf58663b,Tòa án,ORGANIZATION,Entity
entity:ac589c0cc0a8dab0fb25,nguyên tắc công khai,CONCEPT,Entity
entity:f76df86a4355c93b5ad7,thanh tra viên (ombudsman),PERSON,Entity
entity:2dc923c60663a90390de,tiền lệ pháp,CONCEPT,Entity
entity:8d93eb3c134a6adb167c,thanh tra viên,CONCEPT,Entity
entity:e0832d09f6c7308c3dec,ombudsman,CONCEPT,Entity
entity:c8be072ef352d81afb72,thanh tra viên của người tiêu dùng,CONCEPT,Entity
entity:f8ffbcff42729d1e45b9,trẻ em,CONCEPT,Entity
entity:b31c1eeb04e13baa2d74,thanh tra viên về quyền bình đẳng,CONCEPT,Entity
entity:356ab5a89ee8f1cdff43,thanh tra viên về phân biệt đối xử vì các khuynh hướng tình dục,CONCEPT,Entity
entity:5515c2e6db987e09dfc1,thanh tra viên về luật pháp,CONCEPT,Entity
entity:370013e6b825e9304e95,thanh tra viên về trẻ em,CONCEPT,Entity
entity:5b352f5460f7334159dd,thanh tra viên về phân biệt đối xử chủng tộc,CONCEPT,Entity
entity:0eaa7fbef2dafa1c6e27,con đường thứ ba,CONCEPT,Entity
entity:3f97739c516a61c2db15,nhà nước xã hội chủ nghĩa,CONCEPT,Entity
entity:9096ca9895953d05ab5d,kinh tế thị trường,CONCEPT,Entity
entity:f88f723bc8aa5b979420,ngày 14 tháng 9 năm 2003,DATE,Entity
entity:0a579abaeb0454cc6832,tiền tệ quốc gia,CONCEPT,Entity
entity:05dcbddc65fa15b9963c,Những người hoài nghi euro,CONCEPT,Entity
entity:b221899f5b82487694a4,năm 1932,DATE,Entity
entity:b920bbdf4dc7b33433c4,Đảng Cánh tả,ORGANIZATION,Entity
entity:84f09cff5a30a33f7179,Đảng Trung tâm,ORGANIZATION,Entity
entity:125c47a361ff7f03f136,Đảng Nhân dân Tự do,ORGANIZATION,Entity
entity:5acd7edbf935e421ba81,Đảng Xanh,ORGANIZATION,Entity
entity:9adf5944aab01968f131,cuộc bầu cử năm 1988,EVENT,Entity
entity:63dfbefacbd1460c5052,cuộc bầu cử năm 1991,EVENT,Entity
entity:f942de3671861e34bc44,Đảng Dân chủ Thiên chúa giáo,ORGANIZATION,Entity
entity:4be50e75d10144b94868,cuộc bầu cử năm 1994,EVENT,Entity
entity:41672fd42246b9a70712,cuộc bầu cử vào năm 2010,EVENT,Entity
entity:a57fcc6f2886b02d63bb,tổng tuyển cử năm 2014,EVENT,Entity
entity:f00657ac03ac4b344f84,Liên minh Thụy Điển,ORGANIZATION,Entity
entity:8c60422d3d8ccc4b03df,Fredrik Reinfeldt,PERSON,Entity
entity:27262c390968e26901cf,Stefan Löfven,PERSON,Entity
entity:2306923833ad1bd34e51,ngày 3 tháng 10,DATE,Entity
entity:4c032565e1865b835d0a,cuộc bầu cử,EVENT,Entity
entity:6c6c4e082123141312d5,tỉ lệ cử tri đi bầu cử,CONCEPT,Entity
entity:efbddbde0848bbad7a33,năm 2002,DATE,Entity
entity:032afc5742e22cbb7c27,tháng 4 năm 2014,DATE,Entity
entity:a49e4c6982707021c02a,các chính trị gia Thụy Điển,PERSON,Entity
entity:e54e2ac61d3a04aa618f,21 hạt (län),CONCEPT,Entity
entity:e1dd7b8fb201f3426549,thống đốc (hoặc thủ hiến) (landshövding),PERSON,Entity
entity:d056f84746a48c69791a,chính quyền cấp tỉnh (länsstyrelse),ORGANIZATION,Entity
entity:3c7728d00a1b06eba448,ba vùng (landsdelar),CONCEPT,Entity
entity:67ea089f499108297010,Norrland,LOCATION,Entity
entity:67c3ff94b260d9671ef4,Österland,LOCATION,Entity
entity:bfaed1245abcb35ebd47,Axel Oxenstierna,PERSON,Entity
entity:74510256fb6d03b953d9,năm 1634,DATE,Entity
entity:6432ec32540e501cbb4f,25 khu vực (landskap),CONCEPT,Entity
entity:8154c78c7823709aab43,21 đơn vị hành chính chính thức (län),CONCEPT,Entity
entity:1030269cbc147d5c72ab,Uppsala,LOCATION,Entity
entity:3adb8314fedc4c4ad16f,Linköping,LOCATION,Entity
entity:11746bcc206802bcab43,Västerås,LOCATION,Entity
entity:6a1d8421cde8caa26a92,Örebro,LOCATION,Entity
entity:4e28d0ccc25c4e72983e,Norrköping,LOCATION,Entity
entity:6293fa1a155c9bd3d98c,Borlänge,LOCATION,Entity
entity:b3f2780bb24125cff533,Falun,LOCATION,Entity
entity:0dd564d037e33fe76598,Gävle,LOCATION,Entity
